Name,Title,Pad Layout,Difficulty,Rating,Arrow Count,Jump Count,Step Count,Duration,Stop Count,Min BPM,Max BPM,Absolute Rotation,Net Rotation,Absolute Distance,Jumps In Place,Jumps Half In Place,Jumps Full Move,Steps Repeated,Steps Marching,Steps Move,Mean Seconds Before: Jumps In Place,StdDev Seconds Before: Jumps In Place,Mean Beats Before: Jumps In Place,StdDev Beats Before: Jumps In Place,Mean Seconds Before: Jumps Half In Place,StdDev Seconds Before: Jumps Half In Place,Mean Beats Before: Jumps Half In Place,StdDev Beats Before: Jumps Half In Place,Mean Seconds Before: Jumps Full Move,StdDev Seconds Before: Jumps Full Move,Mean Beats Before: Jumps Full Move,StdDev Beats Before: Jumps Full Move,Mean Seconds Before: Steps Repeated,StdDev Seconds Before: Steps Repeated,Mean Beats Before: Steps Repeated,StdDev Beats Before: Steps Repeated,Mean Seconds Before: Steps Marching,StdDev Seconds Before: Steps Marching,Mean Beats Before: Steps Marching,StdDev Beats Before: Steps Marching,Mean Seconds Before: Steps Move,StdDev Seconds Before: Steps Move,Mean Beats Before: Steps Move,StdDev Beats Before: Steps Move
OH NICK PLEASE NOT SO QUICK,E-ROTIC,dance-double,Easy,4,141,19,122,75.51050163836302,0,130.313,130.313,107.03196016703363,-8.63937979737193,195.66583876595874,2,5,12,13,21,69,0.46042988803880114,1.7763568394002505E-15,1.0,0.0,0.46042988803880147,1.7406087768693023E-15,1.0,0.0,0.460429888038797,5.4911163900728385E-15,1.0,0.0,1.5937957662881492,2.21636608858251,3.4615384615384617,4.813688568357543,0.5481308190938096,0.1808001011024092,1.1904761904761905,0.39267672624930106,0.6339252081693606,0.29436477191021077,1.3768115942028984,0.6393259420322541
OH NICK PLEASE NOT SO QUICK,E-ROTIC,dance-double,Medium,5,211,41,170,75.51050163836302,0,130.313,130.313,143.1602756833162,3.9269908169872405,300.64263436110326,2,19,20,35,15,79,0.46042988803880114,1.7763568394002505E-15,1.0,0.0,0.4604298880387992,3.730393708791358E-15,1.0,0.0,0.4604298880387992,4.957925883492327E-15,1.0,0.0,0.6840672622290725,1.4637716272080459,1.4857142857142858,3.179141200939366,0.5064728768426784,0.3683439104310396,1.1,0.7999999999999999,0.4342028690998799,0.23163075950518347,0.9430379746835443,0.5030749860566489
OH NICK PLEASE NOT SO QUICK,E-ROTIC,dance-double,Hard,7,258,38,220,75.51050163836302,0,130.313,130.313,156.80576729643022,-36.913713679680065,387.9551757493212,5,27,6,15,72,95,0.23021494401939863,5.684352728092186E-15,0.5,0.0,0.5201152438956794,0.3841649746232808,1.1296296296296295,0.834361505634727,0.5755373600484989,0.2573881321318441,1.25,0.5590169943749475,0.9362074390122225,2.218467382756018,2.033333333333333,4.818252334151415,0.2781763906901083,0.10106103912169881,0.6041666666666666,0.21949278651776552,0.3368408128283846,0.1913345086286766,0.7315789473684211,0.41555623038214484
OH NICK PLEASE NOT SO QUICK,E-ROTIC,dance-solo,Easy,3,129,4,125,75.51050163836302,0,130.313,130.313,59.89642363525147,6.283185307179586,164.60143059843014,1,1,2,24,27,70,0.46042988803879936,0.0,1.0,0.0,0.46042988803879936,0.0,1.0,0.0,0.46042988803879226,3.552713678800501E-15,1.0,0.0,0.46042988803879964,3.825976311999331E-15,1.0,0.0,0.4604298880387984,4.055692306065246E-15,1.0,0.0,0.460429888038799,4.1267176931544305E-15,1.0,0.0
OH NICK PLEASE NOT SO QUICK,E-ROTIC,dance-solo,Medium,4,161,12,149,75.05007175032422,0,130.313,130.313,70.96962881497866,3.141592653589793,222.65656292108872,2,4,6,33,25,79,0.4604298880387958,7.105427357601002E-15,1.0,0.0,0.4604298880387976,5.329070518200751E-15,1.0,0.0,0.46042988803879875,5.195855616589294E-15,1.0,0.0,0.4395012567643085,0.06618214313722175,0.9545454545454546,0.14373989364401724,0.40517830147414385,0.09832091888328409,0.88,0.21354156504062619,0.3992335105146546,0.1017021337231099,0.8670886075949367,0.22088516919766013
OH NICK PLEASE NOT SO QUICK,E-ROTIC,dance-solo,Hard,5,250,56,194,75.51050163836302,0,130.313,130.313,140.95934297744972,-1.5707963267948966,315.5454111800257,4,27,25,16,22,100,0.2877686800242518,0.09968599492580295,0.625,0.21650635094610965,0.3240062175087843,0.11311653191778107,0.7037037037037037,0.24567591039669623,0.2854665305840559,0.09832091888328535,0.62,0.21354156504062624,0.27338024602303523,0.08985574153765859,0.59375,0.19515618744994995,0.2302149440193992,4.1893537008741765E-15,0.5,0.0,0.26244503618211545,0.0798816000225499,0.57,0.17349351572897467
LET THEM MOVE,N.M.R.,dance-single,Beginner,1,78,9,69,66.72458731537795,0,115.1,115.1,29.0597320457056,-11.780972450961725,30.405591591021523,4,4,1,32,4,24,1.8245004344048663,0.45144677868867433,3.5,0.8660254037844386,1.3032145960034747,0.4514467786886733,2.5,0.8660254037844386,1.0425716768027797,0.0,2.0,0.0,0.9448305821025194,1.71627721864456,1.8125,3.2923917977664807,1.3032145960034747,0.4514467786886733,2.5,0.8660254037844386,1.1728931364031283,0.34479817259747,2.25,0.6614378277661477
LET THEM MOVE,N.M.R.,dance-single,Easy,3,115,8,107,66.72458731537795,0,115.1,115.1,42.41150082346221,1.5707963267948966,50.911688245431364,1,5,2,42,23,34,2.0851433536055595,0.0,4.0,0.0,1.459600347523893,0.8968540678063552,2.8,1.7204650534085255,0.7819287576020848,0.26064291920069493,1.5,0.5,0.781928757602085,1.5101873990820338,1.5,2.8970428272390354,0.5212858384013909,4.345683565510852E-15,1.0,0.0,0.628609393366382,0.2764004146366836,1.2058823529411764,0.5302281287447044
LET THEM MOVE,N.M.R.,dance-single,Medium,6,158,8,150,66.72458731537795,0,115.1,115.1,60.47565858160345,18.06415775814132,60.81118318204301,7,1,0,43,38,61,0.5212858384013904,0.6384421571111668,1.0,1.224744871391589,0.5212858384013899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.691006809043703,1.549531008162473,1.3255813953488371,2.972516983991679,0.37724633042205874,0.12959744588932637,0.7236842105263158,0.2486111003643577,0.4742846562504452,0.13766222124955133,0.9098360655737705,0.2640820277637215
LET THEM MOVE,N.M.R.,dance-single,Hard,7,198,0,198,67.76715899218073,0,115.1,115.1,98.17477042468089,35.342917352885195,77.78174593052026,0,0,0,23,86,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9292486684546525,1.8294735342760096,1.7826086956521738,3.5095400632528135,0.23639706625179274,0.19320765502809525,0.45348837209302323,0.3706366848955635,0.39828580911566924,0.32710983915367864,0.7640449438202247,0.6275057081098069
LET THEM MOVE,N.M.R.,dance-couple,Medium,7,220,58,162,66.72458731537795,0,115.1,115.1,103.5790958723627,3.1415926535897922,272.8680654528678,15,14,29,30,11,63,0.3301476976542136,0.11526063563354991,0.6333333333333333,0.22110831935702666,0.31649497331512777,0.10694854126606694,0.6071428571428571,0.2051629516620724,0.44938434344947426,0.1923448985203228,0.8620689655172413,0.36898163032815,0.382276281494353,0.1300315338583471,0.7333333333333333,0.2494438257849295,0.33172735170997664,0.11608039220202956,0.6363636363636364,0.22268088570756164,0.6288527574365979,1.2552807443307044,1.2063492063492063,2.408046894541068
LET THEM MOVE,N.M.R.,dance-double,Easy,3,120,10,110,66.72458731537795,0,115.1,115.1,98.68630320501913,22.776546738526,155.64142004920703,2,3,5,12,16,72,0.7819287576020884,0.2606429192006914,1.5,0.5,0.6950477845351865,0.24573650084675838,1.3333333333333333,0.4714045207910317,1.1468288444830577,0.7661305885334003,2.2,1.469693845669907,1.3900955690703753,2.728117891938763,2.6666666666666665,5.233439489369193,0.5212858384013903,3.9471512357794175E-15,1.0,0.0,0.5936866492904718,0.27890762068141095,1.1388888888888888,0.5350377856738395
LET THEM MOVE,N.M.R.,dance-double,Medium,6,135,9,126,66.72458731537795,0,115.1,115.1,98.16126175865062,2.356194490192344,191.2767953030816,1,6,2,13,34,70,1.0425716768027797,0.0,2.0,0.0,0.5212858384013899,0.0,1.0,0.0,0.7819287576020848,0.26064291920069493,1.5,0.5,1.383412417295998,2.631142509455704,2.6538461538461537,5.047408380639192,0.5442837430367448,0.40658549413326894,1.0441176470588236,0.779966506245654,0.49894501675561653,0.2633944026386115,0.9571428571428572,0.5052782623950686
LET THEM MOVE,N.M.R.,dance-double,Hard,7,169,4,165,67.76715899218073,0,115.1,115.1,111.82026203779502,13.351768777756623,277.7723943678013,0,4,0,21,53,87,0.0,0.0,0.0,0.0,0.5212858384013863,3.552713678800501E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.4964627032394206,0.24002829348161536,0.9523809523809523,0.460454276328898,0.33440978312542013,0.1781299635389231,0.6415094339622641,0.3417126467221668,0.539261212139369,1.0027079600797577,1.0344827586206897,1.9235281034196714
LET THEM MOVE,N.M.R.,dance-solo,Easy,3,98,3,95,66.72458731537795,0,115.1,115.1,41.623945399575774,-0.24497866312686423,146.73586901249917,0,1,2,33,20,39,0.0,0.0,0.0,0.0,0.5212858384013899,0.0,1.0,0.0,0.5212858384013899,0.0,1.0,0.0,0.5212858384013904,3.0450742617418294E-15,1.0,0.0,0.521285838401391,5.156982961699928E-15,1.0,0.0,0.52128583840139,2.84305818233394E-15,1.0,0.0
LET THEM MOVE,N.M.R.,dance-solo,Medium,6,154,4,150,66.72458731537795,0,115.1,115.1,73.06919791410873,3.3865713167166573,265.0687994149788,2,2,0,54,23,69,0.26064291920069493,0.0,0.5,0.0,0.3909643788010442,0.1303214596003457,0.75,0.25,0.0,0.0,0.0,0.0,0.3233902886378996,0.1114335011160846,0.6203703703703703,0.21376659964102213,0.3173044233747595,0.1075076453047087,0.6086956521739131,0.20623549957619863,0.29463982170513353,0.08777962481488488,0.5652173913043478,0.16839058026988776
LET THEM MOVE,N.M.R.,dance-solo,Hard,7,198,0,198,67.76715899218073,0,115.1,115.1,71.89520603119396,10.995574287564278,314.38660513133357,0,0,0,20,87,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35838401390095675,0.1837255279740005,0.6875,0.3524468044967921,0.17975373737978959,0.08667411331369637,0.3448275862068966,0.16626984070677506,0.2678034389589558,0.1343585243028113,0.5137362637362637,0.25774443578755857
GET UP AND DANCE,FREEDOM,dance-single,Easy,2,86,0,86,72.38304722859459,0,104.968,110.05,48.69468613064181,-12.566370614359172,45.96194077712554,0,0,0,27,18,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382089126038146,0.24950785990827068,1.7037037037037037,0.4566232594791834,0.7985226785118523,0.27444239775092844,1.4444444444444444,0.4969039949999533,1.0792281111335535,1.681008703955135,1.951219512195122,3.0519983018902903
GET UP AND DANCE,FREEDOM,dance-single,Medium,4,123,4,119,72.9340164753278,0,104.968,110.05,65.97344572538564,-9.42477796076938,50.911688245431364,2,2,0,29,26,60,0.548767104389011,2.5095444517120313E-5,1.0,0.0,0.5487671043890145,2.5095444520673027E-5,1.0,0.0,0.0,0.0,0.0,0.0,0.5796284589967317,0.3638190646232267,1.0517241379310345,0.6610444659545108,0.5737464348250729,0.3162227461902142,1.0384615384615385,0.5704768066996664,0.8338616729346476,1.3494097995909358,1.5083333333333333,2.4486248975473774
GET UP AND DANCE,FREEDOM,dance-single,Hard,7,223,6,217,72.9340164753278,0,104.968,110.05,105.2433538952579,37.699111843077524,91.21677477306477,1,5,0,54,60,97,0.2764875027648799,0.0,0.5,0.0,0.38688697679704376,0.13521118962523324,0.7,0.2449489742783178,0.0,0.0,0.0,0.0,0.5770855137408808,1.4523213824423489,1.0462962962962963,2.635703080209017,0.32777950313555465,0.1780560742343566,0.5916666666666667,0.31611794563984413,0.31869166075361943,0.18572976608968592,0.5773195876288659,0.33360114299266935
GET UP AND DANCE,FREEDOM,dance-couple,Medium,7,305,84,217,72.9340164753278,0,104.968,110.05,164.42612167281922,3.1415926535897922,368.20294069329645,4,15,63,20,20,93,0.9114745958079276,0.3628211228489089,1.625,0.649519052838329,0.3519942328179372,0.2223151197214674,0.6333333333333333,0.38586123009300755,0.3372824926503894,0.11463119704189367,0.6111111111111112,0.2078698548207746,0.3032925506144313,0.08267824200238733,0.55,0.15,0.31716142726906493,0.09849170370413662,0.575,0.17853571071357124,0.4329541996145827,1.1081672684090929,0.7849462365591398,2.011255759045149
GET UP AND DANCE,FREEDOM,dance-double,Easy,1,71,1,70,72.38304722859459,0,104.968,110.05,49.87946574059881,-3.6052402625905984,103.37882368784058,1,0,0,8,9,52,0.5670005670005622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1084160003322396,0.014483755317497302,2.0,0.0,1.0387596522044666,0.1723593363258965,1.8888888888888888,0.31426968052735454,1.2532737686633335,1.4656821337485952,2.269230769230769,2.6610826643953724
GET UP AND DANCE,FREEDOM,dance-double,Medium,4,123,0,123,72.9340164753278,0,104.968,110.05,89.09216414910551,5.497787143782139,221.05194476943072,0,0,0,32,11,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347591558342989,0.06596216279313262,0.96875,0.12103072956898178,0.6785320983326805,0.24500724589901024,1.2272727272727273,0.44536177141512334,0.7422156917704372,1.1913085502619614,1.34375,2.1615875965363975
GET UP AND DANCE,FREEDOM,dance-double,Hard,7,180,4,176,72.9340164753278,0,104.968,110.05,171.1378704688848,2.677945044588986,318.62890410260536,1,2,1,18,22,132,0.5487420089444939,0.0,1.0,0.0,0.548767104389011,2.5095444517120313E-5,1.0,0.0,0.5487921998335352,0.0,1.0,0.0,0.3373215542748656,0.1979411166440332,0.6111111111111112,0.35572912430182496,0.49530900839105174,0.2900842581112571,0.8977272727272727,0.5258061500572397,0.4908314153854943,0.9505868315007706,0.8882575757575758,1.7244658796329877
GET UP AND DANCE,FREEDOM,dance-solo,Easy,2,86,0,86,72.38304722859459,0,104.968,110.05,35.23983574436249,-2.896613990462929,144.0602566964953,0,0,0,22,14,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513747358978308,0.002755817781870259,1.0,0.0,0.5529961007581292,0.005959897294987978,1.0,0.0,0.5535365429621157,0.0075255792310346846,1.0,0.0
GET UP AND DANCE,FREEDOM,dance-solo,Medium,4,122,4,118,72.9340164753278,0,104.968,110.05,59.548363363601894,-3.9269908169872414,192.39046910329955,0,4,0,30,14,70,0.0,0.0,0.0,0.0,0.5487671043890128,2.509544451889667E-5,1.0,0.0,0.0,0.0,0.0,0.0,0.42279050965520426,0.13763923167943742,0.7666666666666667,0.24944382578492943,0.414851211081858,0.14025507950167926,0.75,0.25,0.46602139451285307,0.1291296631096992,0.8428571428571429,0.23211538298959888
GET UP AND DANCE,FREEDOM,dance-solo,Hard,6,223,6,217,72.9340164753278,0,104.968,110.05,101.09855313328997,15.707963267948966,360.43477002147773,3,1,2,51,42,118,0.2764875027648704,6.69908671189231E-15,0.5,0.0,0.2764875027648799,0.0,0.5,0.0,0.2762430939226448,0.0,0.5,0.0,0.32457542611018303,0.11639970362088495,0.5882352941176471,0.2090098588757631,0.25019572885876584,0.10673527663944897,0.4523809523809524,0.1908478516890642,0.26324736650841607,0.06873585848468065,0.4766949152542373,0.12172527476460358
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-single,Easy,4,234,25,209,81.14926171812981,0,170.057,170.057,104.45795573186048,-33.772121026090275,103.23759005323618,15,6,4,53,34,97,0.42338745244241593,0.2640284648164284,1.2,0.7483314773547882,0.4116266898745747,0.13148932284468282,1.1666666666666667,0.3726779962499649,1.1466743503648793,0.4583303618233843,3.25,1.299038105676658,0.39276508952991507,0.20169828616899624,1.1132075471698113,0.5716700908506828,0.3528228770353474,4.303246414659519E-15,1.0,0.0,0.4619433544689589,0.9630667789513105,1.309278350515464,2.729604120468717
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-single,Medium,6,322,60,262,81.14926171812981,0,170.057,170.057,142.15706757493783,19.63495408493621,120.9152595829,15,39,6,32,61,109,0.3528228770353477,2.861957424564076E-15,1.0,0.0,0.3618696174721507,0.08887012410946736,1.0256410256410255,0.2518831115947243,0.3528228770353466,4.773851424925559E-15,1.0,0.0,0.3087200174059291,0.07638839363723088,0.875,0.21650635094610965,0.2689551439695667,0.12208175283488032,0.7622950819672131,0.34601427736402357,0.39652112327367023,0.9221436557575612,1.1238532110091743,2.613616394452735
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-single,Hard,7,373,75,298,81.14926171812981,0,170.057,170.057,230.9070600388492,72.25663103256521,132.22896808188486,12,60,3,13,41,169,0.3381219238255409,0.048757545857497225,0.9583333333333334,0.13819269959814165,0.38516497409692046,0.19187982381213065,1.0916666666666666,0.5438417866336582,0.29401906419611973,0.08316114963647962,0.8333333333333334,0.23570226039551584,0.298542434414524,0.08142066393123332,0.8461538461538461,0.23076923076923078,0.20007638758711774,0.07295613346492007,0.5670731707317073,0.20677835314406298,0.30115207107898706,0.7550338692552757,0.8535502958579881,2.1399799117324156
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-single,Challenge,8,395,27,368,81.14926171812981,0,170.057,170.057,259.96679208455475,43.19689898685967,161.9274528917201,1,21,5,4,85,252,0.17641143851767538,0.0,0.5,0.0,0.7980517456751897,2.0309174636418987,2.261904761904762,5.756195518575841,0.35282287703534576,2.842257677890751E-15,1.0,0.0,0.3528228770353472,6.153480596427404E-15,1.0,0.0,0.19716572540210547,0.05683795545768607,0.5588235294117647,0.16109486985446053,0.21491393501954678,0.12523379644022611,0.6091269841269841,0.3549480620205926
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-couple,Medium,7,436,140,274,81.14926171812981,0,170.057,170.057,243.19174730531168,46.66024219484612,449.00438230539345,11,34,83,5,14,115,0.35282287703534815,5.481108116575371E-15,1.0,0.0,0.31131430326648263,0.07483064554751041,0.8823529411764706,0.2120912514978817,0.45909482794960804,1.0591555481344939,1.3012048192771084,3.0019469174851334,0.24697601392474233,0.0864236018317332,0.7,0.2449489742783178,0.17641143851767488,1.243216108991384E-15,0.5,0.0,0.26538416403093473,0.17774697665421324,0.7521739130434782,0.5037852934814256
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-double,Easy,5,217,24,193,81.14926171812981,0,170.057,170.057,120.72343455576843,-8.639379797371921,303.3221476375164,1,23,0,25,33,111,0.35282287703534365,0.0,1.0,0.0,0.35282287703534676,3.674908939604007E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.733871584233522,1.8667497995654376,2.08,5.290897844411661,0.3528228770353485,3.251235257165214E-15,1.0,0.0,0.47360908719159156,0.30137942788044075,1.3423423423423424,0.8541946894510669
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-double,Medium,6,328,28,300,80.97285027961213,0,170.057,170.057,122.4115227303681,-16.17161087694977,538.1455735006839,2,26,0,14,146,112,0.35282287703534543,1.7763568394002505E-15,1.0,0.0,0.7599261966915166,1.8351285659652004,2.1538461538461537,5.201274309039069,0.0,0.0,0.0,0.0,0.3528228770353471,4.577566798522237E-16,1.0,0.0,0.1957441989031723,0.14471349216347232,0.5547945205479452,0.41015903894739353,0.3291963450910153,0.22549280032980365,0.9330357142857143,0.6391104857614243
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-double,Hard,8,335,0,335,80.97285027961213,0,170.057,170.057,201.1993474859544,24.88776256559151,475.8559836809954,0,0,0,26,89,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67172047743268,1.8419644519934537,1.9038461538461537,5.220649146877514,0.2220009113930273,0.15312677711560066,0.6292134831460674,0.4340046722657974,0.24376853322442155,0.11648941107340974,0.6909090909090909,0.33016399631518023
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-double,Challenge,8,386,37,349,81.14926171812981,0,170.057,170.057,327.9022453165549,-10.995574287564274,565.4097770104654,2,29,6,11,37,264,0.352822877035349,1.7763568394002505E-15,1.0,0.0,0.3528228770353471,3.4258475052516737E-15,1.0,0.0,0.32342097061573466,0.06574466142233955,0.9166666666666666,0.18633899812498245,0.33678547353373905,0.05071472282023652,0.9545454545454546,0.14373989364401724,0.20978657553453042,0.08034968662980613,0.5945945945945946,0.22773377765341504,0.2525891051503053,0.6065349750042399,0.7159090909090909,1.7190919707382637
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-solo,Easy,4,231,22,209,81.14926171812981,0,170.057,170.057,113.1749664213954,-12.566370614359174,256.3433161796405,9,6,7,53,22,112,0.3528228770353476,3.108238950939537E-15,1.0,0.0,0.35282287703534837,2.6481010786681748E-15,1.0,0.0,0.3528228770353487,4.9728201743007065E-15,1.0,0.0,0.35282287703534754,3.1952842703628044E-15,1.0,0.0,0.35282287703534865,1.746777977431207E-15,1.0,0.0,0.35282287703534626,4.717514801878432E-15,1.0,0.0
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-solo,Medium,6,318,56,262,81.14926171812981,0,170.057,170.057,172.52881329588732,28.274333882308134,391.17129767706734,9,35,12,34,43,129,0.3332216060889388,0.05544076642432087,0.9444444444444444,0.15713484026367727,0.32258091614660295,0.06648647701286442,0.9142857142857143,0.18844151368961315,0.27931811098631343,0.08697201207682514,0.7916666666666666,0.24650332429581734,0.23867429917097016,0.08430431185497975,0.6764705882352942,0.23894230601870475,0.19692439648484417,0.056550322533813015,0.5581395348837209,0.1602796366522119,0.2324801902946091,0.0821429499776818,0.6589147286821705,0.2328163940725771
FOLLOW THE SUN (90 IN THE SHADE MIX),TRIPLE J,dance-solo,Hard,8,363,66,297,81.14926171812981,0,170.057,170.057,217.04593668235324,-20.42035224833367,539.0069582934487,7,43,16,19,42,170,0.252016340739536,0.08730102129969365,0.7142857142857143,0.24743582965269675,0.2748736367600959,0.08760738295844656,0.7790697674418605,0.24830414539607698,0.22051429814709178,0.0763883936372311,0.625,0.21650635094610965,0.18569625107123555,0.039392123512017034,0.5263157894736842,0.11164843913471802,0.16381062148069667,0.030865572082762416,0.4642857142857143,0.08748177652797062,0.17744915286189536,0.02704037481023575,0.5029411764705882,0.07664008365173755
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-single,Easy,3,152,6,146,78.50358017890751,0,117.303,130.247,93.46238144429627,3.9269908169872423,76.36753236814715,1,5,0,18,42,80,0.48954015861101396,0.0,1.0,0.0,0.4901810096201892,6.829983360561086E-4,1.0,0.0,0.0,0.0,0.0,0.0,0.5179572938854642,0.1127877218308575,1.0555555555555556,0.2290614236454256,0.5732228306458999,0.1856330536749519,1.1666666666666667,0.37267799624996484,0.6498586568788955,1.0415241723487212,1.325,2.11999410376538
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-single,Medium,5,198,11,187,78.50358017890751,0,117.303,130.247,107.59954838545028,47.909287967244346,92.63098833543788,1,9,1,37,49,90,0.4914769702083106,0.0,1.0,0.0,0.49004901105806553,5.532178171449352E-4,1.0,0.0,0.4897839236590116,0.0,1.0,0.0,0.46413111593432504,0.0766625119678276,0.9459459459459459,0.15525844990643323,0.3951818963348619,0.11955371370107966,0.8061224489795918,0.24361910992476166,0.5155473525635732,0.9940498066472373,1.05,2.023541999124857
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-single,Hard,6,253,34,219,78.50358017890751,0,117.303,130.247,135.8738822677583,-5.497787143782137,106.06601717798239,4,20,10,39,42,104,0.4898334217615208,0.001643548446789822,1.0,0.0,0.4799568260366726,0.05439421727987782,0.975,0.10897247358851685,0.4407163040646749,0.09831415824706333,0.9,0.2,0.3525663348864207,0.12150560891255535,0.717948717948718,0.24793691802325274,0.2855655847301904,0.08981265608825782,0.5833333333333334,0.18633899812498247,0.4482524333310102,0.9342452604497077,0.9134615384615384,1.901975576781823
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-couple,Medium,6,336,85,229,78.50358017890751,0,117.303,130.247,154.3213148626399,-3.141592653589793,382.8607532730811,13,19,37,23,28,93,0.2825239270859207,0.08876169094491278,0.5769230769230769,0.18040060614705503,0.32349800890591657,0.11564256345678742,0.6578947368421053,0.23241475964020647,0.383592479156108,0.1210196649476818,0.7837837837837838,0.2477067943219373,0.28871823128309904,0.09320999730510755,0.5869565217391305,0.1895173453713336,0.31533544555905113,0.11068418811592261,0.6428571428571429,0.22587697572631282,0.44607400625754184,0.9850295009379998,0.9086021505376344,2.0052970666678753
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-double,Easy,3,156,7,149,78.50358017890751,0,117.303,130.247,131.82656985025153,-8.63937979737193,224.24113461922565,0,7,0,39,14,89,0.0,0.0,0.0,0.0,0.4902745967028958,7.893331455688438E-4,1.0,0.0,0.0,0.0,0.0,0.0,0.514415064100885,0.10908020061574154,1.0512820512820513,0.22057244274468266,0.527987480535559,0.12825528738438335,1.0714285714285714,0.25753937681885636,0.6454134104464847,0.9896739120885322,1.3146067415730338,2.0145287213001803
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-double,Medium,5,195,9,186,78.50358017890751,0,117.303,130.247,160.83669872283338,21.52750096612775,317.33196808598694,0,2,7,21,33,123,0.0,0.0,0.0,0.0,0.4900519978113067,1.6010062327609376E-4,1.0,0.0,0.4889342055730762,8.695790327903517E-4,1.0,0.0,0.4318358384270343,0.12902094656063667,0.8809523809523809,0.2629847861235062,0.3704009512673543,0.12205242071971978,0.7575757575757576,0.24988518943137342,0.5092138252086601,0.8526523175651298,1.0365853658536586,1.7357675977162876
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-double,Hard,6,231,30,201,78.50358017890751,0,117.303,130.247,178.1913712079539,27.810686273307347,372.0278819681624,0,22,8,22,37,112,0.0,0.0,0.0,0.0,0.49097206136274846,0.0036103220529926624,1.0,0.0,0.4902575692147646,6.681727771866441E-4,1.0,0.0,0.32364744126613887,0.11406013218952639,0.6590909090909091,0.2328852446809,0.3177115006214085,0.11129744561933114,0.6486486486486487,0.2285342503417265,0.4886492214245,0.8949406962025984,0.9955357142857143,1.8218607242938418
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-solo,Easy,4,150,4,146,78.50358017890751,0,117.303,130.247,66.69457772634185,9.42477796076938,200.38245517699463,0,2,2,16,42,84,0.0,0.0,0.0,0.0,0.4900519978113067,1.6010062327609376E-4,1.0,0.0,0.48902002842010006,5.201301909139033E-4,1.0,0.0,0.4906097016357931,0.0015750933982046247,1.0,0.0,0.49065580248810325,0.0032306631843372915,1.0,0.0,0.49025646919093324,0.004739991212388989,1.0,0.0
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-solo,Medium,5,195,9,186,78.50358017890751,0,117.303,130.247,103.88043878729476,0.0,292.5352354584319,0,9,0,24,32,121,0.0,0.0,0.0,0.0,0.4902371273413206,6.99583682569818E-4,1.0,0.0,0.0,0.0,0.0,0.0,0.3173208657232154,0.11261970034842314,0.6458333333333334,0.22726483572157744,0.3448093574471815,0.1207051828734874,0.703125,0.24556615071096424,0.35696010824080937,0.12289685389752618,0.7272727272727273,0.24896479886598452
IT ONLY TAKES A MINUTE (Extended Remix),TAVARES,dance-solo,Hard,6,250,29,221,78.50358017890751,0,117.303,130.247,129.65668112480643,-9.424777960769383,373.4032684371976,1,20,8,32,34,126,0.2457384851041553,0.0,0.5,0.0,0.2943442045628958,0.09770432575311039,0.6,0.2,0.27592121990875995,0.08074460069887458,0.5625,0.16535945694153692,0.24555198574335962,0.0016350735879143527,0.5,0.0,0.24508385315594006,7.995830805126032E-4,0.5,0.0,0.2529926806599371,0.04169935730139569,0.5158730158730159,0.08766159537450201
